"Guardalo, figlia, guardalo tutto, l'uomo senza denari com'è brutto.","ricchezza;aspetto"
"Guardare e non toccare è una cosa da imparare.","controllo;desiderio"
"Guardati da cane rabbioso e da uomo sospettoso.","pericolo;precauzione"
"Guardati da chi accende il fuoco e grida poi contro le fiamme.","prevenzione;conseguenze"
"Guardati da chi giura in coscienza.","affidabilità;giuramenti"
"Guardati da chi non ha cura della sua reputazione.","reputazione;prevenzione"
"Guardati da chi ride e guarda da un'altra parte.","inganno;attenzione"
"Guardati da tre cose: da cavallo focoso, da uomo infido e da donna svergognata.","pericoli;prudenza"
"Guardati da tutte quelle cose che possono nuocere all'anima e al corpo.","pericoli;salute"
"Guardati dai fanciulli che ascoltano: anche i piccoli vasi hanno orecchie.","attenzione;ascolto"
"Guardati dai matti, dagli ubriachi, dagli ipocriti e dai minchioni.","pericoli;precauzione"
"Guardati dai tumulti, e non sarai né testimonio né parte.","disordini;neutralità"
"Guardati dal diffamare, perché le prove sono difficili.","diffamazione;verità"
"Guardati dal vecchio turco e dal giovane serbo.","prevenzione;giudizi"
"Guardati dall'ipocrisia, perché è una cattiva malattia.","ipocrisia;inganno"
"Guardati dalla primavera di gennaio.","clima;imprevedibilità"
"Guardati in tua vita di non dare a niun smentita.","integrità;coerenza"
"Guerra, peste e carestia, vanno sempre in compagnia.","calamità;interrelazione"
"Ha bel mentir chi vien da lontano.","menzogna;distanza"
"Ha cento volte un uomo flemma e giudizio, alla centuna corre al precipizio.","prudenza;pericolo"
"Ha la giustizia in mano bilancia e spada, perché il giusto s'innalza e l'empio cada.","giustizia;equità"
"Ha più il ricco in un angolo, che il povero in tutta la casa.","ricchezza;valore"
"Ha un buon sapore l'odore del guadagno.","successo;gratificazione"
"Ha un coraggio da leone, quello che non fa violenza ai deboli.","coraggio;rispetto"
"Ho veduto assai volte un piccol male non rispettato, divenir mortale.","trascuratezza;pericolo"
"I baci sono come le ciliegie: uno tira l'altro.","relazioni;desiderio"
"I cani abbaiano come sono nutriti.","trattamento;comportamento"
"I capponi sono buoni in tutte le stagioni.","versatilità;preparazione"
"I cattivi esempi si imitano facilmente, meno i buoni.","comportamento;educazione"
"I debiti sono gli eredi più prossimi.","debito;responsabilità"
"I denari del lotto se ne van di galoppo.","fortuna;imprevedibilità"
"I denari servono al povero di beneficio, ed all'avaro di gran supplizio.","denaro;utilità"
"I desideri non riempiono il sacco.","insoddisfazione;materialismo"
"I docili non hanno bisogno della verga.","docilità;autocontrollo"
"I doni dei nemici sono pericolosi.","doni;pericolo;attenzione"
"I fanciulli diventano uomini e le ragazze spose.","crescita;sviluppo"
"I fanciulli e gli ubriachi cadono nelle mani di Dio.","destino;fragilità"
"I figli dei gatti mangiano i topi.","ereditarietà;comportamento"
"I figli sono la ricchezza dei poveri.","figli;valore"
"I fiori tanto profumano per i poveri come per i ricchi.","uguaglianza;apprezzamento"
"I frati non s'inchinano all'abate, ma al mazzo delle sue chiavi.","autorità;potere"
"I gamberi son buoni nei mesi della erre.","stagione;qualità"
"I gatti e i veri uomini cadono sempre in piedi.","resilienza;fortuna"
"I genii si incontrano.","incontri;intelligenza"
"I genitori amano i figli, più che i figli i genitori.","amore;relazioni"
"I genovesi risparmiano anche sui numeri: li usano due volte.","risparmio;pragmatismo"
"I giovani vogliono essere più accorti dei vecchi.","gioventù;esperienza"
"I giuramenti degli innamorati sono come quelli dei marinai.","affidabilità;promesse"
"I granchi son pieni quando la luna è tonda.","ciclicità;abbondanza"
"I guai della pentola li sa il mestolo che li rimescola.","esperienza;conoscenza"
"I ladri grandi fanno impiccare i piccoli.","giustizia;potere"
"I loquaci e i vantatori son mal veduti da tutti.","comportamento;socialità"
"I matti ed i fanciulli hanno un angelo dalla loro.","protezione;innocenza"
"I matti fanno le feste ed i savi le godono.","divertimento;saggezza"
"I medici vogliono essere vecchi, i farmacisti ricchi ed i barbieri giovani.","ambizioni;professione"
"I miei datteri sono più dolci, dice il vischio che cresce sulla palma.","delusione;illusione"
"I miracoli non accadono due volte.","rarità;incertezza"
"I panni sporchi si lavano in casa.","privacy;problemi"
"I paperi vogliono portare a bere le oche.","invidia;competizione"
"I parenti sono come le scarpe: più sono stretti, più fanno male.","relazioni;stress"
"I pazzi crescono senza innaffiarli.","pazzia;naturalità"
"I pazzi e i fanciulli possono dire quello che vogliono.","libertà;espressione"
"I pazzi per lettera sono i maggiori pazzi.","pazzia;esagerazione"
"I pazzi si conoscono dai gesti.","pazzia;comportamento"
"I peccati di gioventù si piangono in vecchiaia.","rimpianto;gioventù"
"I poeti nascono, e gli oratori si formano.","creatività;formazione"
"I poveri cercano il mangiare per lo stomaco; e i ricchi lo stomaco per mangiare.","contrasti;ricchezze"
"I preti hanno sette mani per prendere e una per dare.","avarizia;ipocrisia"
"I pulci di vendemmia li tiene l'uomo e non le femmine.","tradizione;gestione"
"I quattrini bianchi vanno serbati per i giorni neri.","risparmio;previdenza"
"I ricchi devono consolare i poveri.","compassione;disuguaglianza"
"I rimproveri del padre fanno più che le legnate della madre.","educazione;efficacia"
"I soldi non fanno la felicità, ma la imitano benissimo...","denaro;illusione"
"I soldi non fanno la felicità.","denaro;felicità"
"I soldi vanno sempre dove ce n'è.","ricchezza;circolazione"
"I vecchi devono, i giovani possono.","responsabilità;capacità"
"I veri amici sono come le mosche bianche.","amicizia;rarità"
"Il Greco dice la verità solo una volta all'anno.","verità;rareza"
"Il Piemonte è la sepoltura dei francesi.","geografia;storia"
"Il Portogallo è piccolo, ma è un pezzo di zucchero.","geografia;caratteristiche"
"Il barbiere ti fa bello, il vino ti fa sangue e la donna ti fa fesso.","aspetto;influenze"
"Il bel tempo non viene mai a noia.","naturalezza;allegrezza"
"Il ben di un anno se ne va in una bestemmia.","tempo;conseguenze"
"Il ben fare non è mai tardo.","temporalità;buon comportamento"
"Il bisognino fa trottar la vecchia.","bisogni;conseguenze"
"Il bravo legale è cattivo vicino.","relazioni;professione"
"Il bue dice cornuto all'asino.","ipocrisia;critica"
"Il bue disse (cornuto) all'asino.","ipocrisia;critica"
"Il bue mangia il fieno perché si ricorda che è stato erba.","memoria;esperienza"
"Il buon lavoratore rompe la cattiva annata.","lavoro;resilienza"
"Il buon nocchiere muta vela, ma non tramontana.","adattabilità;costanza"
"Il buon ordine è figlio del disordine.","ordine;disordine"
"Il caffè deve essere caldo come l'inferno, nero come il diavolo, puro come un angelo e dolce come l'amore.","caffè;contrasti"
"Il caldo delle lenzuola non fa bollire la pentola.","comfort;efficacia"
"Il cane che ho nutrito è quel che mi morde.","tradimento;ricompensa"
"Il cane pauroso abbaia più forte.","paura;comportamento"
"Il cane rode l'osso perché non può inghiottirlo.","ingordigia;limiti"
"Il cane è il miglior amico dell'uomo.","amicizia;fedeltà"
"Il coccodrillo mangia l'uomo e poi lo piange.","ipocrisia;inganno"
"Il colombo che rimane in colombaia è al sicuro dal falco.","protezione;precauzione"
"Il colore più caro agli ebrei è il giallo.","pregiudizi;colori"
"Il concime fa il foraggio, ed il foraggio fa il concime.","ciclicità;agricoltura"
"Il contadino che vende letame compra pidocchi.","economia;conseguenze"
"Il coraggio copre l'eroe meglio che lo scudo il codardo.","coraggio;difesa"
"Il corpo e l'anima ridono a chi si alza di buon mattino.","vitalità;buon umore"
"Il corvo piange la pecora e poi la mangia.","ipocrisia;inganno"
"Il cuor cattivo rende ingratitudine per beneficio.","ingratitudine;ricompensa"
"Il cuor magnanimo si piglia con poco amore, e il cuore dello stolto con poca adulazione.","generosità;adulazione"
"Il cuore ha le sue ragioni e non intende ragione.","emozioni;razionalità"
"Il dare è onore, il chiedere è dolore.","generosità;orgoglio"
"Il delitto non si deve tollerare, ma anche meno si deve approvare.","legalità;moralità"
"Il denaro può molto, ma l'amore può tutto.","denaro;amore"
"Il denaro è il nervo della guerra.","denaro;conflitto"
"Il diavolo ben si lascia pigliare per la coda, ma non se la lascia strappare.","inganno;astuzia"
"Il diavolo fa le pentole ma non i coperchi.","inganno;imperfezione"
"Il diavolo fa le pentole ma non i coperchi.","inganno;verità"
"Il diavolo non è così brutto come lo si dipinge.","preconcetti;reputazione"
"Il docile riceve i precetti di tutto cuore.","docilità;obbedienza"
"Il domandare è senno, il rispondere è obbligo.","curiosità;comportamento"
"Il dono del cattivo è simile al suo padrone.","dono;carattere"
"Il dubbio è padre del sapere.","dubbio;conoscenza"
"Il fare insegna a fare.","esperienza;apprendimento"
"Il fatto non si può disfare.","irreversibilità;conseguenze"
"Il ferro di cavallo che risuona, ha bisogno di un chiodo.","preparazione;necessità"
"Il ferro è duro, ma il fuoco lo rende morbido.","trasformazione;forza"
"Il fieno fino non è per i somari.","adattamento;utilizzo"
"Il figlio al padre s'assomiglia, alla madre la figlia.","ereditarietà;somiglianza"
"Il filo sottile facilmente si strappa.","fragilità;delicatezza"
"Il freddo il gatto non lo mangia.","resilienza;adattamento"
"Il frutto non cade lontano dall'albero.","ereditarietà;famiglia"
"Il fuoco che non mi brucia, non lo spengo.","indifferenza;inutilità"
"Il gatto ama i pesci, ma non vuole bagnarsi le zampe.","preferenze;comportamenti"
"Il gatto brontola sempre, anche quando gode.","comportamento;abitudini"
"Il gatto che si è bruciato, ha paura anche dell'acqua fredda.","esperienza;paura"
"Il gatto lecca oggi, domani graffia.","comportamento;impredicibilità"
"Il generoso non ha mai abbastanza denaro.","generosità;insoddisfazione"
"Il gentiluomo chiede solo il miele, ma la gentildonna vuol anche la cera.","richieste;generosità"
"Il gioco è bello quando dura poco.","moderazione;divertimento"
"Il gioco, il lotto, la donna e il fuoco non si contentan mai di poco.","desiderio;ingordigia"
"Il giudizio è opera di Dio.","giudizio;divinità"
"Il grano rado non fa vergogna all'aia.","umiltà;produzione"
"Il lamentarsi non riempie camera vuota.","lamentela;inefficacia"
"Il lavorare senza pregare, è una botte senza vino, e oro senza splendore.","lavoro;incompletezza"
"Il lavoro nobilita l'uomo.","lavoro;valore"
"Il letto si chiama rosa, se non si dorme si riposa.","riposo;relax"
"Il lotto è un inganno continuo.","gioco;illusione"
"Il lupo mangerà, chi pecora si fa.","vulnerabilità;predazione"
"Il lupo perde il pelo ma non il vizio.","cambiamento;costanza"
"Il magnanimo è superiore all'ingiuria, all'ingiustizia, al dolore.","magnanimità;superiorità"
"Il male che non ha riparo è bene tenerlo nascosto.","male;riservatezza"
"Il male peggiore dei mali è il timore.","timore;peggioramento"
"Il marito geloso muore cornuto.","gelosia;relazioni"
"Il matrimonio è la tomba dell'amore.","matrimonio;amore"
"Il mattino ha l'oro in bocca.","opportunità;inizio"
"Il medico pietoso fa la piaga puzzolente.","pietà;conseguenze"
"Il meglio è nemico del bene.","perfezionismo;accettazione"
"Il merlo ingrassa in gabbia, il leone muore di rabbia.","condizioni;conseguenze"
"Il miele non è fatto per gli asini.","utilizzo;appropriatezza"
"Il miglior tiro ai dadi è non giocarli.","gioco;prudenza"
"Il molto ringraziare significa chieder dell'altro.","gratitudine;richiesta"
"Il mondo ricompensa come il caprone che dà cornate al suo padrone.","ricompensa;giustizia"
"Il mulino di Dio macina piano ma sottile.","tempo;processo"
"Il nano è piccolo anche se è sul campanile.","statura;relatività"
"Il numero delle pecore non fa paura al lupo.","quantità;insufficienza"
"Il passato deve essere maestro dell'oggi.","passato;insegnamento"
"Il passato non va dimenticato, ma va accantonato.","memoria;gestione"
"Il peggior passo è quello dell'uscio.","difficoltà;scelta"
"Il pesce puzza dalla testa.","corruzione;leadership"
"Il poeta ben trova le palme, ma non i datteri.","poesia;aspettative"
"Il politico bacia con la bocca, e tira calci con i piedi.","comportamento;politica"
"Il povero non può e il ricco non vuole.","disuguaglianza;capacità"
"Il prete vien cantando e va via zufolando.","comportamento;incoerenza"
"Il prete vive ancor un anno dopo morte.","immortalità;superstizione"
"Il prete, dove mangia, vi canta.","socialità;comportamento"
"Il primo amore non si scorda mai.","amore;memoria"
"Il primo anno ci si abbraccia, il secondo si fascia, il terzo anno si ha la malattia e la cattiva Pasqua.","relazioni;difficoltà"
"Il primo quattrino è il più difficile a fare.","denaro;inizio"
"Il puledro non va all'ambio, se la cavalla trotta.","dipendenza;condizioni"
"Il quattrino ingiusto guasta lo scudo giusto.","denaro;giustizia"
"Il ramo assomiglia al tronco.","ereditarietà;somiglianza"
"Il ricco ha tanto bisogno del povero, quanto il povero del ricco.","interdipendenza;ricchezza"
"Il ricco vive, il povero vivacchia.","ricchezza;povertà"
"Il ringraziare non fa male alla bocca.","gratitudine;gentilezza"
"Il riso abbonda sulla bocca degli stolti.","stupidità;risata"
"Il riso nasce nell'acqua ma deve morire nel vino.","riso;trasformazione"
"Il sapere è di tutti.","conoscenza;accessibilità"
"Il silenzio è d'oro e la parola d'argento.","silenzio;parola"
"Il sole bacia i belli.","bellezza;natura"
"Il sospirar non vale.","sospiri;inefficacia"
"Il superfluo del ricco è il necessario del povero.","disuguaglianza;necessità"
"Il tatto è tutto.","abilità;importanza"
"Il tempo scopre tutto, perché è galantuomo.","tempo;scoperta"
"Il tempo vola.","velocità;transitorietà"
"Il tempo è denaro.","tempo;valore"
"Il tempo è un gran medico.","tempo;guarigione"
"Il termine della notte è l'inizio del giorno.","ciclo;inizio"
"Il timore fa trottare anche lo zoppo.","timore;motivazione"
"Il troppo ed il poco guastano il gioco.","eccesso;misura"
"Il troppo gestire è da pazzi.","eccesso;gestione"
"Il troppo tirare, l'arco fa spezzare.","eccesso;forza"
"Il turco ben può divenir un dotto, ma un uomo giammai.","educazione;limiti"
"Il ventre non ha orecchi.","fame;necessità"
"Il vero infermo è quello che non vuol esser guarito.","guarigione;atteggiamento"
"Il vino al sapore, il pane al colore.","vino;sapore"
"Il vino fa ballare i vecchi.","vino;effetti"
"Il vino la mattina è piombo, a mezzodì argento, la sera oro.","vino;tempo"
"Il vino è buono per chi lo sa bere.","vino;moderazione"
"Il vino è forte ma il sonno lo vince, ma più forte d'ogni cosa è la donna.","vino;sonno;passioni"
"Il vino è il latte dei vecchi.","vino;vecchiaia"
"Il vino è mezzo vitto.","vino;alimentazione"
"Il «se» e il «ma» sono due corbellerie da Adamo in qua.","incertezza;decisioni"
"Impara a vivere lo sciocco a sue spese, il savio a quelle altrui.","esperienza;insegnamenti"
"Impara l'arte e mettila da parte.","apprendimento;utilità"
"In Campania si inganna persino il diavolo.","inganno;regione"
"In Lazio si nasce coi sassi in mano.","difficoltà;regione"
"In Sardegna non vi son serpenti, né in Piemonte bestemmie.","regione;caratteristiche"
"In amore e in guerra niente regole.","amore;guerra"
"In bocca chiusa non entrano mosche.","silenzio;prudenza"
"In campagna gode il metro.","natura;misura"
"In casa del calzolaio non si hanno scarpe.","ironia;incoerenza"
"In casa non c'è che un servo, e si chiama padrone.","autorità;paradosso"
"In cento libbre di legge, non v'è un'oncia di amore.","legge;mancanza"
"In chiesa coi santi e in taverna con i ghiottoni.","comportamento;contesto"
"In compagnia prese moglie un frate.","compagni;paradosso"
"In febbraio la beccaccia fa il nido.","stagione;comportamento"
"In lunghi viaggi anche la paglia pesa.","viaggio;fatica"
"In paradiso non ci si va in carrozza.","paradiso;aspettative"
"In tanta incostanza e quantità delle cose umane, nulla, se non quello che è passato, è sicuro.","incostanza;passato"
"In terra di ciechi, beato chi ha un occhio.","perspicacia;superiorità"
"In terra di ladri, la valigia dinanzi.","prudenza;avvertenza"
"In un mondo di ciechi occhio di lince è quello con un occhio solo.","perspicacia;relatività"
"In vaso mal lavato, il vino è tosto guastato.","vino;condizioni"
"Ingegno e capelli, crescono soltanto con gli anni.","ingegno;invecchiamento"
"Innanzi alla virtù Dio ha messo il dolore.","virtù;sofferenza"
"Insieme non vanno la pudicizia e la beltà.","pudicizia;beltà"
"Inventare è poco, diffondere l'invenzione è tutto.","creatività;comunicazione"
"L'Epifania tutte le feste porta via.","feste;conclusione"
"L'Italia per nascervi, la Francia per viverci e la Spagna per morirvi.","nascita;vita;morte"
"L'Italia è il paese dove corre latte e miele.","benessere;ideale"
"L'Italia è un paradiso abitato da demoni.","idealizzazione;contrasti"
"L'abbaiare dei cani non arriva in cielo.","critica;inutilità"
"L'abbondanza non lascia dormire il ricco.","inquietudine;ricchezza"
"L'abete cresce in altezza, ma la felce cresce in larghezza.","crescita;diversità"
"L'abito non fa il monaco, ma lo veste.","apparenza;essenza"
"L'abuso insegna il vero uso.","abuso;consapevolezza"
"L'acqua cheta rovina i ponti.","pericolo;quieto"
"L'acqua corre al mare.","inevitabilità;flusso"
"L'acqua di maggio inganna il villano: par che non piova e si bagna il gabbano.","inganno;stagioni"
"L'acqua e il fuoco sono buoni servitori, ma cattivi padroni.","servizio;pericolo"
"L'acqua fa l'orto.","natura;agricoltura"
"L'acqua fa male e il vino fa cantare.","effetti;divertimento"
"L'acqua fa marcire i pali.","degrado;natura"
"L'acqua fa venire i ranocchi in corpo.","salute;effetti"
"L'acqua lontana non spegne il fuoco.","inefficacia;risorsa"
"L'acqua non si rifiuta neanche al peggior nemico.","generosità;relazioni"
"L'acqua non è fatta per sposarsi.","fluidità;relazioni"
"L'allegria dei cattivi dura poco.","allegria;instabilità"
"L'allegria fa campare, la passione fa crepare.","allegria;passione"
"L'allegria piace anche a Dio.","allegria;spiritualità"
"L'allegria scaccia ogni male.","allegria;salute"
"L'allegria è il balsamo della vita.","allegria;benessere"
"L'allodola vola in alto, ma fa il suo nido in terra.","ambizione;realismo"
"L'altezza è mezza bellezza.","estetica;importanza"
"L'ambizione e la vendetta muoiono sempre di fame.","ambizione;vendetta"
"L'ambizione è nemica della ragione.","ambizione;ragione"
"L'amico si riconosce nel momento del bisogno.","amicizia;supporto"
"L'amore di carnevale muore in quaresima.","amore;durata"
"L'amore e il naso rosso non si possono nascondere.","amore;verità"
"L'amore fa passare il tempo e il tempo fa passare l'amore.","amore;tempo"
"L'amore non si misura a metri.","amore;immensità"
"L'amore non è bello se non è litigarello.","amore;conflitto"
"L'amore passa dentro la cruna di un ago.","amore;difficoltà"
"L'amore quanto più è bestia, tanto più sublime.","amore;sublimità"
"L'amore scalda il cuore e l'ira fa il poeta.","amore;ispirazione"
"L'amore senza baci è pane senza sale.","amore;completamento"
"L'amore è cieco, ma vede lontano.","amore;percezione"
"L'anima dell'uomo non è un sacco da riempire, ma un fuoco da accendere.","anima;ispirazione"
"L'animo fa il nobile e non il sangue.","animo;nobiltà"
"L'anno produce il raccolto, non il campo.","tempo;risultati"
"L'apparenza inganna e lo specchio mente.","apparenza;inganno"
"L'appetito non vuol salsa.","appetito;essenzialità"
"L'appetito vien mangiando.","appetito;desiderio"
"L'arancia la mattina è oro, il giorno argento, la sera è piombo.","ciclo;giornata"
"L'arcobaleno la mattina bagna il becco della gallina; l'arcobaleno la sera buon tempo mena.","meteo;significato"
"L'arte non ha maggior nemico dell'ignorante.","arte;ignoranza"
"L'asino che ha fame mangia ogni strame.","necessità;adattamento"
"L'asino e il mulattiere non hanno lo stesso pensiero.","asini;diversità"
"L'asino non conosce la coda, se non quando non l'ha più.","ignoranza;consapevolezza"
"L'assai basta e il troppo guasta.","moderazione;equilibrio"
"L'avaro in punto di morte rimpiange i soldi spesi per la bara.","avarizia;rimpianto"
"L'avaro lascia eredi ridenti.","avarizia;ereditarietà"
"L'avaro non dorme.","avarizia;inquietudine"
"L'avaro non vive, vegeta.","avarizia;vivere"
"L'avversità che fiacca i cuori deboli, ingagliardisce le anime forti.","avversità;crescita"
"L'eccesso degli obblighi può fare perdere un amico.","eccesso;relazioni"
"L'eccesso della gioia divien tristezza, e l'eccesso del vino ubriachezza.","eccesso;emozioni"
"L'eccezione conferma la regola.","regole;eccezioni"
"L'eclissi di sole avviene di giorno e non di notte.","eclissi;giorno"
"L'edera taciturna si arrampica in cima alla quercia.","crescita;silenzio"
"L'elefante non cura il morso delle pulci.","indifferenza;problemi"
"L'elemosina non fa impoverire.","generosità;impoverimento"
"L'eloquenza del cattivo è falso acume.","eloquenza;inganno"
"L'erba 'voglio' non cresce neanche nel giardino del re.","desiderio;realismo"
"L'erba che non voglio, cresce nell'orto.","imprevisti;controllo"
"L'erba del vicino è sempre più verde.","invidia;percezione"
"L'erba non cresce sulla strada maestra.","diversità;norme"
"L'eredità paterna ai paterni, la materna ai materni.","eredità;parentela"
"L'errore che si confessa è mezzo rimediato.","errore;confessione"
"L'errore è umano, il perdono divino.","errore;perdono"
"L'errore è un cocchiere che conduce sopra una falsa strada.","errore;inganno"
"L'esercizio è buon maestro.","esercizio;apprendimento"
"L'esperienza senza il sapere è meglio che il sapere senza sapienza.","esperienza;conoscenza"
"L'estate ce la porta sant'Urbano e l'autunno san Bartolomeo.","stagioni;ritmi"
"L'estate davanti e l'inverno dietro.","stagioni;ciclo"
"L'estate di San Martino dura tre giorni e un pochinino.","stagioni;breve durata"
"L'estate per chi lavora, l'inverno per chi dorme.","stagioni;attività"
"L'estate per il povero è migliore dell'inverno.","stagioni;benessere"
"L'estate è una schiava, l'inverno un padrone.","stagioni;dominanza"
"L'eternità non ha capelli grigi.","eternità;immortalità"
"L'eternità è una compera lunga.","eternità;temporalità"
"L'eterno parlatore né ode né impara.","parlare;apprendimento"
"L'idolo si adora finché non è infranto.","idolo;perdita"
"L'ignorante afferma, il saggio dubita, il sapiente riflette.","ignoranza;conoscenza"
"L'ignorante ha le ali di un'aquila e gli occhi di un gufo.","ignoranza;visione"
"L'inchiostro è il mio campo, su cui posso scrivere valorosamente; la penna, il mio aratro; le parole, la mia semente.","scrittura;creatività"
"L'inchiostro è nero, e tinge le dita e la reputazione.","inchiostro;effetti"
"L'inferno e i tribunali son sempre aperti.","inferno;giustizia"
"L'ingegno viene con gli anni, e se ne va con gli anni.","ingegno;temporalità"
"L'ingratitudine converte in ghiaccio il caldo sangue.","ingratitudine;emozioni"
"L'ingratitudine nuoce anche a chi non è reo.","ingratitudine;conseguenze"
"L'ingratitudine taglia i nervi al beneficio.","ingratitudine;beneficio"
"L'ingratitudine è la mano sinistra dell'egoismo.","ingratitudine;egoismo"
"L'ingratitudine è un'amara radice da cui crescono amari frutti.","ingratitudine;conseguenze"
"L'intelletto non viene mai prima degli anni.","intelligenza;maturità"
"L'intelletto è nella testa e non negli anni.","intelligenza;sapienza"
"L'interesse acceca anche i galantuomini.","interesse;percezione"
"L'inverno al fuoco e l'estate all'ombra.","stagioni;comfort"
"L'invidia somiglia alla gramigna, che mai non muore, e da per tutto alligna.","invidia;perdurabilità"
"L'invidia è annessa alla felicità.","invidia;contrasto"
"L'invidia è un gufo che non può sopportare la luce della prosperità degli altri.","invidia;oscurità"
"L'invidia è una bestia che rode le proprie gambe, quando non ha altro da rodere.","invidia;autodistruzione"
"L'ipocrisia intasca il denaro, e la verità va mendica.","ipocrisia;verità"
"L'ira senza forza, non vale una scorza.","ira;inefficacia"
"L'ira turba la mente e acceca la ragione.","ira;confusione"
"L'occasione fa l'uomo ladro.","opportunità;morale"
"L'occhio del padrone ingrassa il cavallo.","attenzione;beneficio"
"L'oggi non deve calunniare il passato.","presente;passato"
"L'olivo benedetto vuol trovar pulito e netto.","virtù;integrità"
"L'ombra di un principe dev'essere la liberalità.","potere;generosità"
"L'onestà è la miglior politica.","onestà;strategia"
"L'ordine caccia il disordine.","ordine;efficienza"
"L'orgoglio crede che il suo uovo abbia due tuorli.","orgoglio;illusione"
"L'orgoglio fa colazione con l'abbondanza, pranza con la povertà e cena con la vergogna.","orgoglio;contrasti"
"L'orgoglio è stoltezza, l'umiltà è saviezza.","orgoglio;umiltà"
"L'orologio dell'amore ritarda sempre.","amore;tempo"
"L'ospite e il pesce dopo tre dì rincresce.","ospitalità;tempo"
"L'ozio in gioventù non è la via della virtù.","ozio;gioventù"
"L'ozio è il padre di tutti i vizi.","ozio;corruzione"
"L'uccello in gabbia canta per invidia o per rabbia.","libertà;frustrazione"
"L'uguaglianza e misurar tutti con la stessa spanna, è la legge della morte.","uguaglianza;conseguenze"
"L'umiliarsi è da saggio, l'avvilirsi è da bestia.","umiltà;autocritica"
"L'umiliazione va dietro al superbo.","umiliazione;superbia"
"L'umiltà ottiene spesso più dell'alterigia.","umiltà;superbia"
"L'umiltà sta bene a tutti.","umiltà;universalità"
"L'umiltà sta bene con la castità.","umiltà;castità"
"L'umiltà è il miglior modo di evitare l'umiliazione.","umiltà;protezione"
"L'umiltà è la corona di tutte le virtù.","umiltà;virtù"
"L'umiltà è la madre dell'onore.","umiltà;onore"
"L'umiltà è una virtù che adorna tanto la vecchiaia, quanto la gioventù.","umiltà;temporalità"
"L'unione fa la forza.","unione;collaborazione"
"L'uomo avaro e l'occhio sono insaziabili.","avarizia;insoddisfazione"
"L'uomo deve tenere aperta la bocca a lungo prima che c'entri un colombo arrostito.","pazienza;aspettativa"
"L'uomo fu creato per lavorare, come l'uccello per volare.","lavoro;vocazione"
"L'uomo ordisce e la fortuna tesse.","destino;fortuna"
"L'uomo per la parola e il bue per le corna.","comunicazione;essenza"
"L'uomo politico accende una candela a Dio e un'altra al diavolo.","politica;ipocrisia"
"L'uomo propone e Dio dispone.","destino;volontà"
"L'uomo propone e la donna dispone.","relazioni;potere"
"L'uomo senza denari è un morto che cammina.","povertà;vita"
"L'uomo si conosce al bicchiere.","comportamento;beverage"
"L'uomo si giudica male dall'aspetto.","giudizio;apparenza"
"L'uovo sodo strozza il gallo.","cibo;competizione"
"L'usanza della culla difficilmente si annulla.","tradizione;persistenza"
"L'uso serve di tetto ai molti abusi.","abitudini;limitazione"
"L'usura arricchisce, ma non dura.","usura;inevitabilità"
"L'usura veglia quando l'uomo dorme.","usura;preoccupazione"
"L'usura è il miglior apostolo del diavolo.","usura;malvagità"
"L'usura è la figlia primogenita dell'avarizia.","usura;avarizia"
"L'usura è un assassinio.","usura;crimine"
"L'usura è vietata da Dio.","usura;morale"
"L'usuraio arricchisce col sudor dei poveri.","usuraio;oppressione"
"L'usuraio ha un torchio a sangue.","usuraio;oppressione"
"L'usuraio ingrassa andando a spasso.","usuraio;profitto"
"La Lombardia è il giardino del mondo.","Lombardia;paradiso"
"La Quaresima è corta per chi ha da pagare a Pasqua.","tempo;obblighi"
"La bella moglie non l'ottiene l'infingardo.","merito;relazioni"
"La bestemmia gira gira torna addosso a chi la tira.","bestemmia;conseguenze"
"La buona cantina fa il buon vino.","qualità;prodotto"
"La buona mamma fa la buona figlia.","mamma;influenza"
"La buona sorte ogni vile cuore fa forte.","sorte;coraggio"
"La calma è la virtù dei forti.","calma;forza"
"La camera dell'ammalato è una cappella di devozione.","malattia;devozione"
"La capacità si vede nelle difficoltà.","capacità;prova"
"La carestia è il pane dell'usuraio.","carestia;opportunismo"
"La carne migliore è quella intorno all'osso.","carne;valore"
"La carne senz'osso non fa brodo.","carne;utilità"
"La carrucola non frulla, se non è unta.","carrucola;manutenzione"
"La cattiva sorte porta spesso buona sorte.","sorte;paradosso"
"La cicala prima canta e poi muore.","cicala;destino"
"La classe non è acqua.","classe;valore"
"La coda è la più lunga da scorticare.","coda;complicazione"
"La comodità fa l'uomo cattivo.","comodità;corruzione"
"La compassione è la figlia dell'amore.","compassione;amore"
"La concordia rende forti i deboli.","concordia;forza"
"La contentezza viene dalle budella.","contenthezza;emozioni"
"La corda troppo tesa si spezza.","moderazione;tensione"
"La coscienza vale mille testimoni e per mille accusatori.","coscienza;verità"
"La credenza è un errore si perde il denaro e l'avventore.","fiducia;rischio"
"La cupidigia rompe il sacco.","cupidigia;perdita"
"La dieta ogni cosa quieta.","salute;moderazione"
"La difficoltà sta nell'iniziare.","difficoltà;iniziativa"
"La diffidenza aguzza gli occhi.","diffidenza;attenzione"
"La diffidenza porta più avanti della fiducia.","diffidenza;risultati"
"La diffidenza è la morte dell'amore.","diffidenza;relazioni"
"La donna a 15 anni scherza, a 20 brilla, a 25 ama, a 30 brama, a 35 sente, a 40 vuole e a 50 paga.","donna;età"
